annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO000986,2024-04-26,Duplex 196m² Hay Qods,Oujda,Hay Qods,Duplex,Vente,2848418,196.61,3,2,1,2008,14488,18,Haut Standing,Grand,2024,4,2
ANO000528,2024-04-26,Appartement moderne Agadir,Agadir,Hay Mohammadi,Appartement,Vente,687836,59.6,2,2,2,2011,11541,15,Moyen,Petit,2024,4,2
ANO000557,2024-04-27,Appartement 98m² M'diq,Tetouan,M'diq,Appartement,Location,2604,98.67,2,1,4,2011,26,15,Economique,Moyen,2024,4,2
ANO001018,2024-04-28,Villa à vente - Marrakech,Marrakech,Targa,Villa,Vente,1845280,226.92,5,3,0,2003,8132,23,Haut Standing,Grand,2024,4,2
ANO000415,2024-04-29,Beau Appartement Fès,Fes,Zouagha,Appartement,Location,7069,59.63,3,1,8,2002,119,24,Economique,Petit,2024,4,2
ANO000551,2024-04-30,Appartement moderne Casablanca,Casablanca,Bourgogne,Appartement,Vente,2231853,93.14,3,2,2,2002,23962,24,Haut Standing,Moyen,2024,4,2
ANO001146,2024-04-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,2355615,99.34,3,2,0,2012,23713,14,Haut Standing,Moyen,2024,4,2
ANO000826,2024-05-01,Appartement moderne Casablanca,Casablanca,Bourgogne,Appartement,Vente,2288625,79.23,1,1,3,2021,28886,5,Haut Standing,Petit,2024,5,2
ANO001214,2024-05-01,Villa 210m² Rabat,Rabat,Hay Riad,Villa,Vente,2428903,210.25,3,2,0,1997,11552,29,Haut Standing,Grand,2024,5,2
ANO000915,2024-05-02,Villa à location - Casablanca,Casablanca,Anfa,Villa,Location,24261,294.65,4,2,0,2005,82,21,Economique,Grand,2024,5,2
ANO001261,2024-05-03,Beau Villa Agadir,Agadir,Talborjt,Villa,Vente,2124840,223.86,3,2,0,2001,9492,25,Haut Standing,Grand,2024,5,2
ANO000628,2024-05-03,Duplex moderne Marrakech,Marrakech,Gueliz,Duplex,Vente,2769350,88.28,2,2,2,2005,31370,21,Haut Standing,Moyen,2024,5,2
ANO000547,2024-05-03,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,797503,58.31,2,2,0,2010,13677,16,Moyen,Petit,2024,5,2
ANO000396,2024-05-04,Appartement moderne Rabat,Rabat,Hassan,Appartement,Vente,662893,60.44,2,1,2,1996,10968,30,Moyen,Petit,2024,5,2
ANO000857,2024-05-05,Beau Villa Rabat,Rabat,Souissi,Villa,Vente,2629226,231.23,6,4,0,2000,11371,26,Haut Standing,Grand,2024,5,2
ANO000926,2024-05-05,Beau Bureau Casablanca,Casablanca,Anfa,Bureau,Vente,1086050,109.75,0,0,3,1996,9896,30,Haut Standing,Moyen,2024,5,2
ANO001383,2024-05-05,Beau Terrain Marrakech,Marrakech,Hivernage,Terrain,Location,3666,288.62,0,0,0,2005,13,21,Economique,Grand,2024,5,2
ANO000838,2024-05-06,Appartement 98m² Marrakech,Marrakech,Medina,Appartement,Vente,615672,98.72,2,1,3,2007,6237,19,Moyen,Moyen,2024,5,2
ANO001143,2024-05-06,Villa 360m² Hamria,Meknes,Hamria,Villa,Vente,2326284,360.76,4,2,0,2013,6448,13,Haut Standing,Grand,2024,5,2
ANO000743,2024-05-06,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Vente,720352,69.99,2,1,1,2010,10292,16,Moyen,Petit,2024,5,2
ANO001151,2024-05-07,Beau Appartement Kenitra,Kenitra,Centre,Appartement,Location,1971,53.62,1,1,3,2008,37,18,Economique,Petit,2024,5,2
ANO001375,2024-05-07,Beau Villa Tanger,Tanger,Centre Ville,Villa,Location,10716,266.61,4,2,0,2012,40,14,Economique,Grand,2024,5,2
ANO001358,2024-05-07,Villa moderne Casablanca,Casablanca,Ain Diab,Villa,Location,7391,126.99,4,2,0,1997,58,29,Economique,Moyen,2024,5,2
ANO001346,2024-05-08,Beau Appartement Tétouan,Tetouan,Centre,Appartement,Location,2659,97.92,1,1,0,2008,27,18,Economique,Moyen,2024,5,2
ANO000049,2024-05-08,Terrain moderne Agadir,Agadir,Centre,Terrain,Vente,877965,393.82,0,0,0,2000,2229,26,Moyen,Grand,2024,5,2
ANO001166,2024-05-08,Villa moderne Tanger,Tanger,Iberia,Villa,Vente,3167577,315.24,4,2,0,2010,10048,16,Luxe,Grand,2024,5,2
ANO000408,2024-05-08,Beau Bureau Casablanca,Casablanca,Bourgogne,Bureau,Location,5296,145.35,0,0,2,2006,36,20,Economique,Moyen,2024,5,2
ANO000714,2024-05-09,Bureau moderne Rabat,Rabat,Hassan,Bureau,Vente,612990,126.59,0,0,5,2000,4842,26,Moyen,Moyen,2024,5,2
ANO000907,2024-05-10,Appartement 88m² Gueliz,Marrakech,Gueliz,Appartement,Vente,478917,88.09,1,1,4,2024,5437,2,Moyen,Moyen,2024,5,2
ANO000541,2024-05-10,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,563592,49.04,1,1,3,2017,11492,9,Moyen,Petit,2024,5,2
ANO000667,2024-05-11,Terrain à vente - Fès,Fes,Medina,Terrain,Vente,751080,210.61,0,0,0,1989,3566,37,Moyen,Grand,2024,5,2
ANO000234,2024-05-12,Villa moderne Tanger,Tanger,Iberia,Villa,Vente,5722647,208.18,5,2,0,2018,27489,8,Luxe,Grand,2024,5,2
ANO001096,2024-05-12,Beau Bureau Meknès,Meknes,Hamria,Bureau,Vente,1801368,106.8,0,0,3,2008,16867,18,Haut Standing,Moyen,2024,5,2
ANO000008,2024-05-12,Terrain moderne Rabat,Rabat,Ocean,Terrain,Vente,732267,308.1,0,0,0,1978,2377,48,Moyen,Grand,2024,5,2
ANO000937,2024-05-12,Villa à location - Tanger,Tanger,Iberia,Villa,Location,29492,206.04,6,4,0,2009,143,17,Economique,Grand,2024,5,2
ANO000273,2024-05-13,Appartement moderne Meknès,Meknes,Hamria,Appartement,Vente,582046,107.24,3,1,2,2010,5428,16,Moyen,Moyen,2024,5,2
ANO000618,2024-05-13,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,10840,55.16,3,2,2,2017,197,9,Economique,Petit,2024,5,2
ANO000934,2024-05-14,Appartement 89m² Hivernage,Marrakech,Hivernage,Appartement,Location,8482,89.6,2,1,0,2024,95,2,Economique,Moyen,2024,5,2
ANO001392,2024-05-14,Beau Appartement Kenitra,Kenitra,Hay Essalam,Appartement,Vente,434050,80.62,1,1,3,2013,5384,13,Moyen,Moyen,2024,5,2
ANO000201,2024-05-14,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Vente,2302795,61.95,2,2,0,2016,37172,10,Haut Standing,Petit,2024,5,2
ANO000388,2024-05-15,Beau Terrain Tanger,Tanger,Iberia,Terrain,Vente,1487283,133.25,0,0,0,1996,11162,30,Haut Standing,Moyen,2024,5,2
ANO001373,2024-05-15,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,520876,37.75,2,2,3,2006,13798,20,Moyen,Petit,2024,5,2
ANO000173,2024-05-16,Bureau 80m² Medina,Fes,Medina,Bureau,Location,5601,80.9,0,0,3,2001,69,25,Economique,Moyen,2024,5,2
ANO000433,2024-05-16,Beau Villa Rabat,Rabat,Hay Riad,Villa,Vente,2659538,226.78,4,2,0,2004,11727,22,Haut Standing,Grand,2024,5,2
ANO001237,2024-05-16,Appartement 85m² Marrakech,Marrakech,Medina,Appartement,Vente,2169627,85.99,2,1,0,2010,25231,16,Haut Standing,Moyen,2024,5,2
ANO000080,2024-05-17,Beau Appartement Tanger,Tanger,Iberia,Appartement,Location,8298,68.46,4,2,3,2016,121,10,Economique,Petit,2024,5,2
ANO000034,2024-05-17,Appartement à vente - Rabat,Rabat,Ocean,Appartement,Vente,521850,49.62,3,1,2,1993,10517,33,Moyen,Petit,2024,5,2
ANO000227,2024-05-18,Appartement à vente - Tanger,Tanger,Centre Ville,Appartement,Vente,662281,116.79,3,1,0,2015,5671,11,Moyen,Moyen,2024,5,2
ANO000809,2024-05-19,Appartement moderne Tanger,Tanger,Iberia,Appartement,Location,1465,97.86,2,1,0,2014,15,12,Economique,Moyen,2024,5,2
ANO000609,2024-05-19,Villa 285m² Centre,Tetouan,Centre,Villa,Location,9137,285.36,5,2,0,2001,32,25,Economique,Grand,2024,5,2
ANO001105,2024-05-21,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,3201,59.63,4,3,5,2007,54,19,Economique,Petit,2024,5,2
ANO000630,2024-05-21,Bureau 101m² Agdal,Rabat,Agdal,Bureau,Vente,1369624,101.05,0,0,7,1990,13554,36,Haut Standing,Moyen,2024,5,2
ANO000526,2024-05-21,Appartement 44m² Hivernage,Marrakech,Hivernage,Appartement,Vente,545723,44.62,3,2,0,2019,12230,7,Moyen,Petit,2024,5,2
ANO000732,2024-05-21,Appartement moderne Kenitra,Kenitra,Hay Essalam,Appartement,Vente,1454730,89.74,2,2,2,2004,16210,22,Haut Standing,Moyen,2024,5,2
ANO000840,2024-05-22,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,283684,79.26,1,1,2,2003,3579,23,Economique,Petit,2024,5,2
ANO000095,2024-05-22,Bureau moderne Marrakech,Marrakech,Medina,Bureau,Vente,1834407,70.49,0,0,4,2024,26024,2,Haut Standing,Petit,2024,5,2
ANO000278,2024-05-22,Villa à location - Meknès,Meknes,Hamria,Villa,Location,6963,169.67,3,1,0,2003,41,23,Economique,Grand,2024,5,2
ANO001460,2024-05-22,Villa 273m² Medina,Marrakech,Medina,Villa,Vente,3221035,273.62,6,3,0,2003,11772,23,Luxe,Grand,2024,5,2
ANO000993,2024-05-22,Terrain moderne Rabat,Rabat,Ocean,Terrain,Location,4716,2500.0,0,0,0,2008,2,18,Economique,Grand,2024,5,2
ANO000258,2024-05-23,Appartement 100m² Hay Essalam,Kenitra,Hay Essalam,Appartement,Vente,482504,100.81,1,1,4,2010,4786,16,Moyen,Moyen,2024,5,2
ANO000418,2024-05-24,Duplex 50m² Rabat,Rabat,Hay Riad,Duplex,Location,9200,50.31,4,2,5,2005,183,21,Economique,Petit,2024,5,2
ANO000284,2024-05-24,Bureau moderne Marrakech,Marrakech,Gueliz,Bureau,Vente,987601,95.07,0,0,0,2005,10388,21,Moyen,Moyen,2024,5,2
ANO000467,2024-05-25,Bureau moderne Rabat,Rabat,Hassan,Bureau,Vente,1680166,93.72,0,0,3,1984,17928,42,Haut Standing,Moyen,2024,5,2
ANO000514,2024-05-27,Terrain 296m² Medina,Fes,Medina,Terrain,Vente,10000,296.7,0,0,0,2024,34,2,Economique,Grand,2024,5,2
ANO001027,2024-05-27,Terrain à vente - Oujda,Oujda,Hay Qods,Terrain,Vente,870207,270.18,0,0,0,2019,3221,7,Moyen,Grand,2024,5,2
ANO001255,2024-05-27,Beau Appartement Meknès,Meknes,Ville Nouvelle,Appartement,Vente,452438,105.58,2,1,7,2011,4285,15,Moyen,Moyen,2024,5,2
ANO000330,2024-05-27,Beau Bureau Rabat,Rabat,Ocean,Bureau,Location,6204,111.16,0,0,1,2000,56,26,Economique,Moyen,2024,5,2
ANO000300,2024-05-28,Villa 346m² Hay Essalam,Kenitra,Hay Essalam,Villa,Vente,2273357,346.52,5,2,0,2009,6561,17,Haut Standing,Grand,2024,5,2
ANO000946,2024-05-29,Appartement à location - Oujda,Oujda,Hay Qods,Appartement,Location,2056,132.6,3,2,2,2023,16,3,Economique,Moyen,2024,5,2
ANO000370,2024-05-31,Appartement à vente - Meknès,Meknes,Ville Nouvelle,Appartement,Vente,423590,69.41,2,2,2,2024,6103,2,Moyen,Petit,2024,5,2
ANO000326,2024-05-31,Appartement 73m² Centre,Agadir,Centre,Appartement,Vente,323255,73.69,2,1,3,1990,4387,36,Moyen,Petit,2024,5,2
ANO000977,2024-05-31,Appartement 109m² Kenitra,Kenitra,Centre,Appartement,Location,10525,109.64,3,1,0,2016,96,10,Economique,Moyen,2024,5,2
ANO000507,2024-06-01,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,427098,131.35,2,2,5,2019,3252,7,Moyen,Moyen,2024,6,2
ANO000905,2024-06-01,Villa moderne Oujda,Oujda,Hay Qods,Villa,Vente,2449932,138.06,3,1,0,2012,17745,14,Haut Standing,Moyen,2024,6,2
ANO001319,2024-06-02,Appartement moderne Casablanca,Casablanca,Californie,Appartement,Vente,480322,69.72,2,2,4,2004,6889,22,Moyen,Petit,2024,6,2
ANO000074,2024-06-03,Bureau à vente - Kenitra,Kenitra,Hay Essalam,Bureau,Vente,1232750,212.59,0,0,5,2011,5799,15,Haut Standing,Grand,2024,6,2
ANO000268,2024-06-04,Terrain moderne Rabat,Rabat,Hay Riad,Terrain,Vente,645187,311.53,0,0,0,1993,2071,33,Moyen,Grand,2024,6,2
ANO000832,2024-06-04,Duplex 87m² Ain Diab,Casablanca,Ain Diab,Duplex,Location,10665,87.17,2,2,5,2012,122,14,Economique,Moyen,2024,6,2
ANO000427,2024-06-05,Appartement à location - Tanger,Tanger,Iberia,Appartement,Location,8307,77.27,3,1,0,2011,108,15,Economique,Petit,2024,6,2
ANO001209,2024-06-05,Beau Appartement Marrakech,Marrakech,Targa,Appartement,Vente,777732,61.3,2,1,2,2003,12687,23,Moyen,Petit,2024,6,2
ANO001089,2024-06-05,Villa 405m² Ain Diab,Casablanca,Ain Diab,Villa,Location,10131,405.3,5,3,0,1986,25,40,Economique,Grand,2024,6,2
ANO000063,2024-06-06,Appartement à location - Tanger,Tanger,Iberia,Appartement,Location,2427,83.18,2,1,4,2003,29,23,Economique,Moyen,2024,6,2
ANO000670,2024-06-07,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,1808,101.48,3,1,8,2014,18,12,Economique,Moyen,2024,6,2
ANO000797,2024-06-08,Beau Villa Tétouan,Tetouan,M'diq,Villa,Vente,2645099,332.82,4,2,0,2010,7948,16,Haut Standing,Grand,2024,6,2
ANO001121,2024-06-08,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Location,6155,42.82,2,1,2,1995,144,31,Economique,Petit,2024,6,2
ANO001069,2024-06-08,Terrain à vente - Agadir,Agadir,Hay Mohammadi,Terrain,Vente,514305,218.76,0,0,0,2003,2351,23,Moyen,Grand,2024,6,2
ANO000707,2024-06-09,Appartement moderne Casablanca,Casablanca,Maarif,Appartement,Vente,242520,80.22,3,2,2,2024,3023,2,Economique,Moyen,2024,6,2
ANO001486,2024-06-09,Appartement moderne Marrakech,Marrakech,Hivernage,Appartement,Location,8462,56.07,4,3,2,1999,151,27,Economique,Petit,2024,6,2
ANO000189,2024-06-10,Appartement à vente - Rabat,Rabat,Souissi,Appartement,Vente,694146,3000.0,3,1,6,2000,231,26,Moyen,Grand,2024,6,2
ANO001234,2024-06-10,Villa 335m² Iberia,Tanger,Iberia,Villa,Location,8355,335.21,6,4,0,2021,25,5,Economique,Grand,2024,6,2
ANO001127,2024-06-10,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,2443,66.79,3,2,4,2024,37,2,Economique,Petit,2024,6,2
ANO001002,2024-06-11,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,11020,98.91,4,2,1,2011,111,15,Economique,Moyen,2024,6,2
ANO000539,2024-06-12,Villa moderne Tanger,Tanger,Iberia,Villa,Vente,2109760,505.45,4,3,0,2012,4174,14,Haut Standing,Grand,2024,6,2
ANO000696,2024-06-14,Beau Appartement Meknès,Meknes,Hamria,Appartement,Vente,1511715,72.3,3,2,4,2008,20909,18,Haut Standing,Petit,2024,6,2
ANO000741,2024-06-15,Bureau moderne Agadir,Agadir,Hay Mohammadi,Bureau,Vente,1056664,94.1,0,0,3,2015,11229,11,Haut Standing,Moyen,2024,6,2
ANO001154,2024-06-15,Appartement à location - Marrakech,Marrakech,Medina,Appartement,Location,1638,127.39,2,2,0,2024,13,2,Economique,Moyen,2024,6,2
ANO000543,2024-06-15,Duplex moderne Tanger,Tanger,Centre Ville,Duplex,Location,6126,214.05,3,2,5,2016,29,10,Economique,Grand,2024,6,2
ANO000612,2024-06-15,Villa 201m² Agadir,Agadir,Talborjt,Villa,Location,9374,201.01,3,2,0,2012,47,14,Economique,Grand,2024,6,2
ANO000083,2024-06-15,Beau Appartement Agadir,Agadir,Centre,Appartement,Location,1972,68.67,2,1,0,2024,29,2,Economique,Petit,2024,6,2
ANO000635,2024-06-16,Beau Bureau Rabat,Rabat,Hay Riad,Bureau,Vente,1669250,134.79,0,0,3,1990,12384,36,Haut Standing,Moyen,2024,6,2
ANO000247,2024-06-17,Appartement 110m² Tétouan,Tetouan,M'diq,Appartement,Vente,749857,110.36,2,1,3,1995,6795,31,Moyen,Moyen,2024,6,2
ANO000731,2024-06-18,Appartement moderne Kenitra,Kenitra,Centre,Appartement,Vente,358225,96.55,2,1,0,2024,3710,2,Moyen,Moyen,2024,6,2
ANO000090,2024-06-20,Appartement 73m² M'diq,Tetouan,M'diq,Appartement,Vente,378383,74.0,1,1,2,2011,5113,15,Moyen,Petit,2024,6,2
ANO001031,2024-06-21,Beau Appartement Tétouan,Tetouan,M'diq,Appartement,Vente,331842,103.99,2,1,1,2009,3191,17,Moyen,Moyen,2024,6,2
ANO000689,2024-06-21,Appartement 70m² Ville Nouvelle,Fes,Ville Nouvelle,Appartement,Vente,581843,70.43,1,1,2,1963,8261,63,Moyen,Petit,2024,6,2
ANO000891,2024-06-21,Villa à vente - Rabat,Rabat,Ocean,Villa,Vente,1851614,296.56,3,1,0,2003,6244,23,Haut Standing,Grand,2024,6,2
ANO001177,2024-06-22,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,330198,58.72,2,2,6,2021,5623,5,Moyen,Petit,2024,6,2
ANO000068,2024-06-23,Villa 336m² Souissi,Rabat,Souissi,Villa,Vente,2480392,336.64,5,2,0,2002,7368,24,Haut Standing,Grand,2024,6,2
ANO000715,2024-06-23,Beau Villa Marrakech,Marrakech,Medina,Villa,Vente,2286671,269.52,3,2,0,2008,8484,18,Haut Standing,Grand,2024,6,2
ANO001015,2024-06-24,Appartement moderne Meknès,Meknes,Ville Nouvelle,Appartement,Location,1918,90.61,1,1,0,2008,21,18,Economique,Moyen,2024,6,2
ANO001422,2024-06-25,Villa 245m² Iberia,Tanger,Iberia,Villa,Location,22249,245.21,5,3,0,2013,91,13,Economique,Grand,2024,6,2
ANO000864,2024-06-25,Appartement 115m² Centre,Oujda,Centre,Appartement,Vente,542377,115.94,1,1,0,2006,4678,20,Moyen,Moyen,2024,6,2
ANO000998,2024-06-25,Terrain moderne Tanger,Tanger,Centre Ville,Terrain,Location,3923,308.64,0,0,0,2008,13,18,Economique,Grand,2024,6,2
ANO000428,2024-06-26,Villa à location - Oujda,Oujda,Hay Qods,Villa,Location,8495,306.65,5,2,0,2017,28,9,Economique,Grand,2024,6,2
ANO001480,2024-06-26,Beau Appartement Kenitra,Kenitra,Centre,Appartement,Vente,1890982,76.49,1,1,2,2014,24722,12,Haut Standing,Petit,2024,6,2
ANO000013,2024-06-27,Bureau à vente - Marrakech,Marrakech,Gueliz,Bureau,Vente,1283545,41.61,0,0,3,1999,30847,27,Haut Standing,Petit,2024,6,2
ANO000904,2024-06-27,Beau Bureau Fès,Fes,Medina,Bureau,Vente,1825365,87.26,0,0,8,2022,20919,4,Haut Standing,Moyen,2024,6,2
ANO000824,2024-06-27,Terrain 428m² Hay Mohammadi,Agadir,Hay Mohammadi,Terrain,Vente,737206,428.76,0,0,0,2024,1719,2,Moyen,Grand,2024,6,2
ANO000432,2024-06-28,Appartement 87m² Souissi,Rabat,Souissi,Appartement,Vente,650619,87.05,3,1,0,1998,7474,28,Moyen,Moyen,2024,6,2
ANO001427,2024-06-28,Appartement moderne Tétouan,Tetouan,Centre,Appartement,Location,7891,94.1,1,1,0,2024,84,2,Economique,Moyen,2024,6,2
ANO001228,2024-06-28,Beau Bureau Casablanca,Casablanca,Ain Diab,Bureau,Location,4170,127.15,0,0,6,2018,33,8,Economique,Moyen,2024,6,2
ANO000990,2024-06-30,Appartement 39m² M'diq,Tetouan,M'diq,Appartement,Vente,481558,39.48,1,1,0,2012,12198,14,Moyen,Petit,2024,6,2
ANO000637,2024-07-01,Appartement à location - Casablanca,Casablanca,Bourgogne,Appartement,Location,1627,88.57,3,1,2,2024,18,2,Economique,Moyen,2024,7,3
ANO001195,2024-07-02,Terrain 153m² Hay Mohammadi,Agadir,Hay Mohammadi,Terrain,Vente,1376110,153.25,0,0,0,2010,8980,16,Haut Standing,Grand,2024,7,3
ANO000087,2024-07-03,Appartement à vente - Casablanca,Casablanca,Bourgogne,Appartement,Vente,603258,104.37,1,1,3,1986,5780,40,Moyen,Moyen,2024,7,3
ANO001014,2024-07-03,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,2101,100.26,2,1,2,2002,21,24,Economique,Moyen,2024,7,3
ANO000019,2024-07-03,Beau Bureau Fès,Fes,Ville Nouvelle,Bureau,Vente,1612400,157.25,0,0,6,1987,10254,39,Haut Standing,Grand,2024,7,3
ANO000519,2024-07-03,Appartement 94m² Tétouan,Tetouan,M'diq,Appartement,Vente,522823,94.18,2,1,10,2017,5551,9,Moyen,Moyen,2024,7,3
ANO001227,2024-07-04,Villa moderne Tétouan,Tetouan,M'diq,Villa,Location,11183,243.3,5,2,0,2001,46,25,Economique,Grand,2024,7,3
ANO000490,2024-07-04,Appartement 55m² Maarif,Casablanca,Maarif,Appartement,Location,2389,55.1,2,2,1,2006,43,20,Economique,Petit,2024,7,3
ANO001286,2024-07-04,Appartement moderne Rabat,Rabat,Hassan,Appartement,Vente,531844,50.11,3,1,5,2008,10614,18,Moyen,Petit,2024,7,3
ANO000589,2024-07-04,Appartement moderne Rabat,Rabat,Agdal,Appartement,Vente,520472,63.92,4,2,4,2024,8143,2,Moyen,Petit,2024,7,3
ANO001274,2024-07-04,Terrain à vente - Meknès,Meknes,Hamria,Terrain,Vente,444791,252.01,0,0,0,2012,1765,14,Moyen,Grand,2024,7,3
ANO000685,2024-07-05,Villa moderne Rabat,Rabat,Ocean,Villa,Vente,5012825,225.7,3,1,0,1979,22210,47,Luxe,Grand,2024,7,3
ANO000681,2024-07-06,Villa 217m² Medina,Marrakech,Medina,Villa,Location,19832,217.26,5,2,0,2005,91,21,Economique,Grand,2024,7,3
ANO001467,2024-07-06,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Vente,679607,108.57,2,2,2,2007,6260,19,Moyen,Moyen,2024,7,3
ANO000438,2024-07-06,Appartement moderne Rabat,Rabat,Souissi,Appartement,Vente,2327107,119.76,2,1,7,2008,19431,18,Haut Standing,Moyen,2024,7,3
ANO000536,2024-07-06,Beau Appartement Kenitra,Kenitra,Centre,Appartement,Location,1742,88.07,2,1,5,2010,20,16,Economique,Moyen,2024,7,3
ANO001023,2024-07-08,Appartement à vente - Agadir,Agadir,Hay Mohammadi,Appartement,Vente,760592,85.46,1,1,0,2011,8900,15,Moyen,Moyen,2024,7,3
ANO000617,2024-07-08,Bureau moderne Tétouan,Tetouan,Centre,Bureau,Location,6351,137.09,0,0,0,2004,46,22,Economique,Moyen,2024,7,3
ANO000545,2024-07-08,Beau Villa Tétouan,Tetouan,Centre,Villa,Location,7513,332.4,4,2,0,2010,23,16,Economique,Grand,2024,7,3
ANO001362,2024-07-09,Villa à vente - Tanger,Tanger,Iberia,Villa,Vente,3132539,354.89,4,3,0,2008,8827,18,Luxe,Grand,2024,7,3
ANO000787,2024-07-10,Appartement à location - Fès,Fes,Zouagha,Appartement,Location,5158,95.22,2,2,2,1984,54,42,Economique,Moyen,2024,7,3
ANO000360,2024-07-11,Appartement 122m² Tétouan,Tetouan,M'diq,Appartement,Vente,1828754,122.52,3,2,2,2016,14926,10,Haut Standing,Moyen,2024,7,3
ANO000959,2024-07-11,Beau Appartement Marrakech,Marrakech,Medina,Appartement,Vente,546273,62.26,2,1,1,2002,8774,24,Moyen,Petit,2024,7,3
ANO001393,2024-07-11,Appartement à vente - Meknès,Meknes,Hamria,Appartement,Vente,548885,92.67,4,2,6,2024,5923,2,Moyen,Moyen,2024,7,3
ANO000195,2024-07-12,Appartement à location - Agadir,Agadir,Hay Mohammadi,Appartement,Location,9012,141.77,4,2,0,2011,64,15,Economique,Moyen,2024,7,3
ANO000498,2024-07-12,Appartement à vente - Agadir,Agadir,Centre,Appartement,Vente,856984,70.89,3,2,2,2011,12089,15,Moyen,Petit,2024,7,3
ANO000831,2024-07-12,Villa à vente - Rabat,Rabat,Hay Riad,Villa,Vente,2193081,194.82,4,2,0,1992,11257,34,Haut Standing,Grand,2024,7,3
ANO000026,2024-07-13,Appartement à vente - Tétouan,Tetouan,M'diq,Appartement,Vente,648628,87.18,2,2,6,2007,7440,19,Moyen,Moyen,2024,7,3
ANO000253,2024-07-13,Appartement à vente - Marrakech,Marrakech,Medina,Appartement,Vente,609198,89.62,2,1,4,2003,6798,23,Moyen,Moyen,2024,7,3
ANO000075,2024-07-13,Terrain 106m² Medina,Fes,Medina,Terrain,Vente,1005878,106.47,0,0,0,2001,9448,25,Haut Standing,Moyen,2024,7,3
ANO000508,2024-07-13,Appartement moderne Tanger,Tanger,Iberia,Appartement,Vente,619852,79.34,2,2,2,2002,7813,24,Moyen,Petit,2024,7,3
ANO000699,2024-07-15,Bureau à vente - Kenitra,Kenitra,Centre,Bureau,Vente,1615645,116.97,0,0,0,2015,13812,11,Haut Standing,Moyen,2024,7,3
ANO000634,2024-07-15,Beau Villa Meknès,Meknes,Hamria,Villa,Vente,2052260,305.76,4,2,0,2007,6712,19,Haut Standing,Grand,2024,7,3
ANO001115,2024-07-15,Beau Terrain Tétouan,Tetouan,M'diq,Terrain,Vente,492089,447.6,0,0,0,2002,1099,24,Moyen,Grand,2024,7,3
ANO001429,2024-07-15,Beau Appartement Tanger,Tanger,Iberia,Appartement,Location,1826,90.08,2,2,0,2006,20,20,Economique,Moyen,2024,7,3
ANO001147,2024-07-16,Appartement 92m² Hamria,Meknes,Hamria,Appartement,Vente,395403,92.32,3,2,2,2011,4283,15,Moyen,Moyen,2024,7,3
ANO000126,2024-07-16,Terrain moderne Kenitra,Kenitra,Hay Essalam,Terrain,Location,2279,404.68,0,0,0,2011,6,15,Economique,Grand,2024,7,3
ANO001180,2024-07-17,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,452512,83.77,3,1,2,1997,5402,29,Moyen,Moyen,2024,7,3
ANO000494,2024-07-17,Appartement 103m² Hassan,Rabat,Hassan,Appartement,Vente,497505,103.06,1,1,0,1994,4827,32,Moyen,Moyen,2024,7,3
ANO000698,2024-07-17,Beau Villa Tétouan,Tetouan,M'diq,Villa,Vente,2350237,299.78,4,2,0,2000,7840,26,Haut Standing,Grand,2024,7,3
ANO000929,2024-07-17,Bureau 105m² Zouagha,Fes,Zouagha,Bureau,Vente,1005119,105.92,0,0,3,1988,9489,38,Haut Standing,Moyen,2024,7,3
ANO001344,2024-07-17,Villa 318m² Hay Essalam,Kenitra,Hay Essalam,Villa,Vente,7203193,318.98,6,4,0,1998,22582,28,Luxe,Grand,2024,7,3
